Index,Latitude,Longitude,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
882,22.97557,72.60544,55.32674,46.1998,42.9689,50.11624,33.68618,47.95216,37.10986,30.23306,35.39191,47.07023
883,22.97557,72.68507,192.0221,169.3727,148.4386,145.8931,129.9261,173.7598,163.8187,168.2796,170.3675,172.6498
884,22.97557,72.76469,272.3716,203.8924,179.0793,205.8003,187.6752,226.7371,223.5788,223.732,226.9266,224.1337
885,22.97557,72.84432,219.3316,175.1437,146.1198,178.7019,183.6463,182.7976,186.2195,170.9526,163.0822,147.7176
886,22.97557,72.92394,155.4836,144.8144,133.4093,121.6253,173.911,162.4427,234.8025,190.8122,202.4283,194.1048
887,22.97557,73.00357,115.8643,127.2193,101.3134,118.6093,144.1559,115.0979,181.0079,154.5451,119.8856,125.346
888,22.97557,73.08319,153.86,130.5449,85.48676,112.8003,184.124,160.9369,215.2875,151.6413,193.4498,174.6697
889,22.97557,73.16282,189.1444,180.4279,131.728,165.4865,235.2164,174.2999,258.1216,235.1772,212.6524,222.2398
890,22.97557,73.24244,149.0618,205.8476,171.2775,196.8675,236.4375,172.0742,223.1328,167.7384,164.8559,164.7376
891,22.97557,73.32207,81.9383,117.3811,114.4106,124.6617,118.8296,113.3748,144.3022,88.0304,112.907,125.8145
892,22.97557,73.40169,99.95135,92.44525,104.7994,120.9174,124.4266,102.1005,129.7572,113.1275,135.7144,128.1637
893,22.97557,73.48132,71.72446,73.01096,63.65349,91.27562,72.0471,96.87283,103.8812,133.3903,128.5888,111.1782
894,22.97557,73.56094,75.86742,66.24931,67.61504,71.95618,70.61112,83.66781,94.67358,124.0219,117.8449,115.6714
895,22.97557,73.64057,64.05989,51.40619,54.36573,77.88348,65.0591,74.80966,84.52995,132.861,90.14948,104.0179
896,22.97557,73.72019,64.25069,61.4632,72.66998,78.33044,92.15617,73.51418,93.84431,120.0515,104.2879,109.5569
897,22.97557,73.79982,44.00055,38.96473,52.89261,73.0294,89.01007,73.66605,64.19583,95.87498,96.97768,97.02347
898,22.97557,73.87944,52.82319,40.748,55.54564,53.20277,75.1594,68.31593,78.34973,71.39072,98.1797,104.1146
899,22.97557,73.95907,8.831653,6.333664,7.796383,8.035631,6.756644,7.272857,9.821762,9.055433,9.428835,9.267471
900,22.97557,74.03869,0.581627,0.511279,0.654342,0.377584,0.371763,0.76449,0.481875,0.678882,1.425305,1.211058
901,22.97557,74.11832,4.139212,2.982634,4.188154,3.522806,2.669508,4.169994,3.5339,3.919327,4.517928,4.511881
902,22.97557,74.19794,6.444365,4.601765,5.039807,5.450953,2.269334,4.929254,4.282977,4.684769,4.517928,6.227341
903,22.97557,74.27757,1.550411,1.139548,1.326293,0.855566,0.462704,1.2846,0.921887,1.103959,2.157168,1.638859
904,22.89497,69.02231,0.00322,0.007283,0.002998,0.018292,0.003151,0.038789,0.008434,0.017664,0.518906,0.582521
905,22.89497,69.10194,10.21714,25.6494,21.07992,4.910604,24.57153,4.011838,3.319221,11.72416,19.85141,15.45888
906,22.89497,69.18156,59.39304,109.2173,103.4384,40.03919,129.2037,36.47583,36.06086,69.0361,111.6232,58.35262
907,22.89497,69.26119,113.902,140.9479,171.7946,106.8919,189.6244,105.8646,107.5173,103.4463,128.3745,140.3463
908,22.89497,69.34081,151.7474,184.639,236.8582,197.6502,255.8663,169.0533,156.2766,142.7845,240.3252,202.9939
909,22.89497,69.42044,156.1239,187.6039,198.1958,173.4167,233.1862,155.1429,196.6321,152.8501,196.4893,198.3155
910,22.89497,69.50006,55.82061,137.8282,155.1599,58.30922,174.9079,47.70882,46.21146,62.20346,135.1298,63.92228
911,22.89497,69.57969,37.44905,32.24568,30.60426,63.40372,36.16919,63.75447,59.29018,36.66922,41.48444,59.10257
912,22.89497,69.65931,31.88768,41.99064,36.8003,41.65548,48.70763,40.86181,32.55682,19.58362,38.64431,44.51702
913,22.89497,69.73894,32.33915,28.4297,53.40471,55.58632,29.29377,28.3607,32.73964,32.3617,38.01098,39.09396
914,22.89497,69.81856,1.05235,0.287989,0.281278,1.224832,0.223537,0.164014,1.122188,0.989325,0.9804,1.182711
915,22.89497,69.89819,0.123175,0.12922,0.108096,0.122597,0.117437,0.125803,0.120609,0.163718,0.481765,1.00912
916,22.89497,69.97781,4.886747,1.19511,1.253871,5.885466,1.266602,6.173588,5.689745,4.9863,3.931939,5.084108
917,22.89497,70.05744,0.775037,0.160665,0.153706,0.917278,0.153708,0.955381,0.874677,0.757172,0.757872,1.00912
918,22.89497,70.45556,10.27787,12.14272,1.31371,16.55884,9.947784,7.775346,2.57323,16.21451,13.00951,9.664596
919,22.89497,70.53519,93.40012,143.1289,22.44205,139.3595,171.2713,130.3765,44.12658,260.9316,165.8529,147.7877
920,22.89497,70.61481,518.5483,582.5865,444.575,583.9793,638.4233,534.7383,297.7115,744.1251,587.1959,628.9558
921,22.89497,70.69444,871.0713,740.9719,861.3633,865.3979,868.1205,739.7547,511.3253,880.6995,815.0754,782.9536
922,22.89497,70.77406,797.3162,690.0657,781.5726,781.5726,781.5726,690.0657,465.8632,797.3162,775.3554,771.1979
923,22.89497,70.85369,549.9771,481.2902,566.06,566.06,566.06,481.2902,317.2931,549.9771,626.502,580.0236
924,22.89497,70.93331,492.2461,430.7691,502.2245,502.2245,502.2245,430.7691,279.031,492.2461,566.0634,501.1977
925,22.89497,71.01294,185.226,166.1885,187.0772,187.0772,187.0772,166.1885,105.5792,185.226,148.5528,145.6153
926,22.89497,71.09256,224.7478,190.6246,221.476,222.8392,222.7775,190.5376,126.097,224.8195,226.08,196.6873
927,22.89497,71.17219,221.8281,190.9088,210.8286,218.1396,216.0623,190.2893,126.9348,222.2064,210.8416,181.7658
928,22.89497,71.25181,206.745,221.5836,133.9102,171.4393,212.5654,220.2771,146.0594,228.5937,200.0382,178.1351
929,22.89497,71.33144,491.4451,617.0331,229.2078,436.2063,550.9213,590.3797,427.0375,605.6811,321.6283,493.7596
930,22.89497,71.41106,405.5757,464.0703,169.2991,378.3555,406.0581,438.6644,306.9841,473.3731,250.4035,312.4991
931,22.89497,71.49069,269.2201,297.8658,115.4792,273.7585,260.7164,284.9191,237.2551,299.005,245.1995,228.2925
932,22.89497,71.57031,314.3012,408.4244,156.6127,324.7186,360.6215,393.468,291.2684,388.4022,279.2003,275.8377
933,22.89497,71.64994,125.7136,155.2944,59.89935,114.0205,140.2763,147.3846,105.2839,149.5158,155.8615,139.3294
934,22.89497,71.72956,329.4394,367.1827,143.7282,300.0205,328.2574,344.6537,278.3298,383.7959,250.6802,253.3062
935,22.89497,71.80919,158.3677,183.4357,68.22918,158.6722,168.5148,184.1195,143.9008,176.4055,192.2152,165.9234
936,22.89497,71.88882,140.5985,171.9347,72.82123,138.6495,153.0677,160.6129,169.1226,168.8394,184.3568,172.5026
937,22.89497,71.96844,93.48409,91.09692,51.6557,87.84072,77.47381,74.88866,72.76942,113.3588,102.0444,90.00593
938,22.89497,72.04807,186.1506,163.7034,136.9693,162.9499,135.4698,170.3325,144.0057,134.6229,153.447,153.5761
939,22.89497,72.12769,380.8103,277.2903,249.5303,295.6219,253.9978,301.065,268.2838,254.021,261.0202,269.5241
940,22.89497,72.20732,307.8279,243.5885,212.2086,241.8447,216.8417,281.883,240.4542,241.0789,249.0236,234.2711
941,22.89497,72.28694,329.8751,267.8797,221.2427,246.7933,223.5327,297.0852,218.509,222.3008,269.1236,230.7416
942,22.89497,72.36657,372.3561,268.1671,240.0673,269.4059,243.0387,279.123,245.882,252.397,259.5461,262.1723
943,22.89497,72.44619,203.7047,156.4092,139.4927,149.0855,132.6166,176.901,154.619,154.7126,155.786,170.3246
944,22.89497,72.52582,207.739,154.488,135.2323,153.632,129.7752,177.5058,148.8876,148.8693,160.823,169.5794
945,22.89497,72.60544,241.3123,180.7736,158.0221,193.6048,177.2553,212.0332,177.1427,158.6622,174.1179,172.1169
946,22.89497,72.68507,213.8126,171.3997,140.4766,157.5656,180.4405,183.4783,216.003,201.7008,190.7991,183.8157
947,22.89497,72.76469,186.08,165.3528,137.173,142.655,174.2938,170.358,207.7987,193.4862,190.392,191.9542
948,22.89497,72.84432,134.4967,133.4967,116.759,126.7075,164.2395,136.7462,212.7191,178.9972,198.4668,183.5003
949,22.89497,72.92394,236.4622,189.2545,144.5111,169.5682,258.9549,202.774,318.4132,262.7775,221.7096,245.6879
950,22.89497,73.00357,131.5446,150.2809,113.7721,137.0608,153.3256,130.733,198.7426,166.2599,173.7999,171.3587
951,22.89497,73.08319,138.4422,199.9642,169.7106,175.5758,189.8735,150.3083,221.1697,170.2604,152.8262,166.7217
952,22.89497,73.16282,146.297,191.5611,163.8858,175.762,189.5224,144.2464,222.3478,172.0831,158.3696,156.9564
953,22.89497,73.24244,138.0945,166.4473,141.1866,153.8163,200.6416,149.871,228.3017,176.6751,180.4286,201.0701
954,22.89497,73.32207,143.0611,137.6144,117.984,132.4284,160.2071,146.4171,213.5023,157.8928,175.9697,173.1763
955,22.89497,73.40169,79.98213,83.31004,67.34418,82.05972,104.0647,96.23381,118.2897,121.3359,132.5015,127.7291
956,22.89497,73.48132,48.1486,59.80642,54.79583,69.59532,66.2725,74.21887,81.56021,115.8898,110.7596,111.1977
957,22.89497,73.56094,35.45516,37.60999,49.51272,46.53232,68.07246,57.73206,58.01498,69.11757,90.28722,83.10448
958,22.89497,73.64057,57.71082,56.17921,58.51696,70.04888,76.5303,72.15244,80.11163,102.0365,108.5179,106.0873
959,22.89497,73.72019,49.12516,49.46907,56.27129,60.44283,69.35045,61.27097,80.59566,90.74554,96.44849,103.9633
960,22.89497,73.79982,51.10866,66.59408,62.2594,66.67258,72.81755,67.84573,82.64619,107.99,117.8774,103.8266
961,22.89497,73.87944,30.94591,22.57082,28.6574,28.77323,36.7479,36.32149,37.12643,39.91769,31.05071,29.87343
962,22.89497,73.95907,27.79188,16.53868,22.32585,24.86095,16.44378,24.85126,24.19901,23.65821,24.50807,23.95768
963,22.89497,74.03869,11.62493,8.500872,9.953979,11.39205,7.19197,13.26235,11.85113,10.88615,10.69368,12.49199
964,22.89497,74.11832,4.460707,3.603191,5.274852,4.254008,3.38725,5.332239,4.878544,5.064818,4.54527,6.314392
965,22.89497,74.19794,1.603168,1.439763,1.816458,1.523547,1.229742,1.171629,1.539406,1.885509,2.726731,1.972711
966,22.89497,74.27757,7.967107,6.981946,8.333179,9.043363,6.725022,8.333206,8.518227,9.616679,8.710238,8.943108
967,22.89497,74.35719,5.984169,4.566068,5.830803,6.713884,4.999412,6.457119,6.188173,6.713634,4.818616,6.636753
968,22.89497,74.43682,6.207746,4.088449,6.887608,7.383969,4.71492,7.593565,6.544439,6.901321,4.818616,6.815013
969,22.81437,69.10194,0.005806,0.073391,0.081109,0.015639,0.092109,0.01434,0.009547,0.014013,0.034688,0.927675
970,22.81437,69.18156,5.193118,11.82413,8.961148,2.316343,14.52293,2.008003,1.817132,5.269843,8.676266,8.339737
971,22.81437,69.26119,11.75558,23.89585,39.4421,14.92865,32.56835,14.34245,13.51349,12.50995,20.67605,31.93334
972,22.81437,69.34081,18.42539,20.91537,49.13105,31.2468,26.44467,26.46217,25.73691,20.91677,37.31641,40.15521
973,22.81437,69.42044,73.333,64.54999,74.01516,81.21304,78.90492,62.6965,68.47028,73.33826,80.46665,80.2227
974,22.81437,69.50006,33.95339,34.09059,29.9955,26.91425,48.92905,24.20239,23.40158,39.18484,47.607,35.86432
975,22.81437,69.57969,10.60158,14.15322,11.23135,21.06463,16.26573,21.09023,19.61003,9.714092,11.51956,17.3362
976,22.81437,69.65931,23.01265,36.15553,26.41967,22.45572,44.97447,21.28375,15.17148,7.935677,35.00717,31.27655
977,22.81437,69.73894,2.694603,3.29707,3.505049,15.77427,2.977911,16.42216,4.033505,3.743184,3.69972,5.729214
978,22.81437,69.81856,0.011211,0.013442,0.028438,0.011106,0.009524,0.013245,0.029199,0.013176,-0.11981,0.82547
979,22.81437,70.37594,3.69552,4.174677,0.429494,5.612829,3.558679,2.905058,0.94744,6.053144,1.867926,2.420632
980,22.81437,70.45556,123.403,140.7869,21.89313,194.4794,174.0939,151.4332,49.46112,280.1877,152.9217,148.7619
981,22.81437,70.53519,360.1481,449.1546,56.60077,560.3393,458.5003,356.0933,119.4687,741.0542,272.1308,409.2773
982,22.81437,70.61481,305.5903,410.9173,142.6299,407.9762,422.7563,337.6391,142.2658,616.5892,268.8826,315.9265
983,22.81437,70.69444,622.5334,558.8832,648.9192,663.2925,674.6666,569.8356,370.1225,657.3636,724.7429,618.5623
984,22.81437,70.77406,427.4316,379.2015,445.3566,445.3566,445.3566,379.2015,255.5003,427.4316,477.8735,448.1675
985,22.81437,70.85369,115.1619,97.2065,111.5552,111.5552,111.5552,97.2065,63.36913,115.1619,102.4899,110.837
986,22.81437,70.93331,99.29562,76.69075,87.24249,87.24249,87.24249,76.69075,50.75702,99.29562,90.40973,92.07839
987,22.81437,71.01294,238.5987,213.3191,240.8485,240.8485,240.8485,213.3191,134.8239,238.5987,236.5109,209.0396
988,22.81437,71.09256,246.4066,223.24,244.461,254.5439,254.0878,222.5966,142.2137,246.937,241.7109,208.6746
989,22.81437,71.17219,129.6946,120.8573,72.48446,115.1139,109.9241,121.0031,84.92395,132.3037,116.0998,106.3223
990,22.81437,71.25181,212.6548,214.5471,123.3101,194.4464,221.2366,238.6658,169.3294,243.5264,202.0534,188.7789
991,22.81437,71.33144,310.5149,371.9211,140.93,281.0678,333.2677,351.5104,253.0085,377.5086,242.4545,244.3527
992,22.81437,71.41106,192.3286,217.1774,83.27569,166.9931,197.5686,211.9846,164.302,231.9474,209.3563,179.8723
993,22.81437,71.49069,152.0557,187.2912,72.17341,135.5429,167.6325,174.7607,199.3494,190.5577,206.2262,169.8792
994,22.81437,71.57031,174.8984,204.4248,76.38593,143.173,179.1822,185.7256,164.6839,207.0448,210.9868,175.0823
995,22.81437,71.64994,190.0325,230.113,94.62001,163.7853,199.8144,217.3503,177.3889,248.9804,208.2717,188.6787
996,22.81437,71.72956,272.6289,311.2905,116.7921,246.3065,283.0761,300.7427,230.4286,316.8546,256.2989,213.4954
997,22.81437,71.80919,118.4792,132.0451,53.66984,112.7453,128.5656,127.7145,132.2461,128.8654,132.6099,105.9405
998,22.81437,71.88882,323.4876,372.0758,134.6892,316.4792,327.6906,347.9369,297.6784,375.8645,244.6989,242.7008
999,22.81437,71.96844,233.9178,241.5723,96.06776,217.7127,208.6313,227.5113,187.3523,257.2609,200.7039,189.079
1000,22.81437,72.04807,58.92972,43.7461,36.34526,46.5555,37.14991,49.99112,38.98269,40.24,41.14541,49.45057
1001,22.81437,72.12769,327.9898,250.9415,224.3813,255.6986,206.345,298.1247,225.0307,227.398,275.8294,248.8735
1002,22.81437,72.20732,373.8752,292.8497,246.6419,294.4999,254.4926,335.9664,300.4226,309.5107,282.7414,269.9764
1003,22.81437,72.28694,365.3398,274.1411,250.8388,291.8336,248.1929,316.8896,231.3416,235.4627,259.126,258.58
1004,22.81437,72.36657,285.8167,214.2062,188.1367,223.8945,184.5564,234.1862,184.094,177.8845,190.8343,198.0751
1005,22.81437,72.44619,273.5145,220.4609,196.0194,219.0158,177.6161,250.4635,189.9722,187.9246,211.1857,210.7258
1006,22.81437,72.52582,182.4049,141.1308,125.4143,144.76,148.7343,156.3594,167.081,154.9574,149.8227,155.3347
1007,22.81437,72.60544,160.3393,135.0406,114.5682,125.4001,173.2579,138.6974,183.3493,148.8487,160.6606,156.7114
1008,22.81437,72.68507,143.9669,131.1765,110.6613,112.7008,156.3207,120.8518,185.4932,155.3435,143.9137,144.0406
1009,22.81437,72.76469,168.8411,125.927,127.1356,124.4029,186.1207,166.5697,210.9425,162.0557,160.9462,150.0283
1010,22.81437,72.84432,183.2391,169.7487,150.6045,156.8572,238.193,193.7177,263.2693,235.7664,220.2043,228.9984
1011,22.81437,72.92394,178.4073,197.7747,149.4763,184.3346,226.7178,168.3628,266.3788,214.2461,192.507,214.846
1012,22.81437,73.00357,146.0848,161.2611,111.4195,143.4864,170.8141,127.1807,201.5923,189.891,163.1451,154.2671
1013,22.81437,73.08319,193.0108,145.8701,133.9252,143.5542,238.2993,220.2145,237.3628,214.1182,203.5481,217.9863
1014,22.81437,73.16282,171.4913,162.8534,180.8948,161.2303,196.8991,176.6966,235.4077,158.8489,192.4717,211.1032
1015,22.81437,73.24244,156.2913,187.8235,155.9399,158.1904,176.9521,136.3361,219.0288,209.3703,186.0809,194.4349
1016,22.81437,73.32207,130.8339,160.3023,139.5479,152.2884,164.2115,141.5278,225.2638,202.6756,195.0552,210.5295
1017,22.81437,73.40169,50.37316,95.30846,63.91755,81.31549,77.86856,67.97515,74.45278,92.87551,127.6997,109.5244
1018,22.81437,73.48132,64.75293,71.40474,68.25283,80.15627,83.65721,85.88893,96.75225,146.0527,147.364,149.5298
1019,22.81437,73.56094,30.78714,42.16323,36.15861,42.16655,56.03049,42.37745,54.55168,63.64649,73.70999,75.19761
1020,22.81437,73.64057,71.8614,74.01273,76.75619,97.09298,103.1505,89.59362,95.01962,149.7829,133.8845,120.0377
1021,22.81437,73.72019,59.28348,60.68588,62.49761,53.14715,87.80885,78.84363,81.36771,73.61865,98.03262,109.4665
1022,22.81437,73.79982,55.06152,53.48012,57.84164,59.33036,71.39216,69.72256,75.16019,88.60896,97.20317,104.2478
1023,22.81437,73.87944,36.77402,23.48123,32.68365,30.62154,37.53889,36.36774,34.97076,34.53425,26.42292,29.26878
1024,22.81437,73.95907,37.50629,21.10284,28.44098,33.46321,25.71925,33.53207,30.15624,31.3008,27.11156,31.01489
1025,22.81437,74.03869,23.65906,16.73351,21.28356,21.62537,14.15562,23.20044,21.00424,21.0457,20.75633,24.23698
1026,22.81437,74.11832,13.40176,9.813456,11.53319,9.786246,6.411874,10.65422,10.21639,10.27093,10.618,10.85406
1027,22.81437,74.19794,5.99881,4.524869,5.612814,6.39569,4.580224,6.553905,6.024566,6.355516,4.52317,6.52447
1028,22.81437,74.27757,13.80279,10.90575,14.22347,15.15563,10.56697,12.17079,13.49885,15.37563,13.06809,13.51332
1029,22.81437,74.35719,15.28286,11.25571,15.32466,16.33623,11.21581,13.83982,14.25752,16.09666,13.90807,15.70683
1030,22.81437,74.43682,7.764269,4.890596,6.461983,9.289139,5.34024,9.015964,8.682768,7.778562,5.458441,6.292451
1031,22.73377,69.57969,0.002629,0.002848,0.002449,0.014938,0.002573,0.003019,0.015943,0.004098,0.050769,0.47769
1032,22.73377,69.65931,0.026528,0.028731,0.024704,0.150714,0.025959,0.030462,0.160855,0.041349,0.048451,0.47769
1033,22.73377,70.29631,19.40283,33.91232,4.565414,25.09136,29.77242,22.40433,8.654009,43.78611,25.608,15.48657
1034,22.73377,70.37594,38.9788,47.76102,9.079025,55.05357,52.20819,42.2256,16.49037,75.88287,50.8033,23.53452
1035,22.73377,70.45556,235.1068,269.3348,47.1978,358.2724,310.4506,266.7819,85.21505,434.3818,243.423,217.7104
1036,22.73377,70.53519,322.8444,387.6295,56.54857,507.9084,408.7107,351.1204,110.5564,657.6609,276.7438,410.721
1037,22.73377,70.61481,236.7425,294.9106,106.797,315.4742,333.157,273.1053,120.8667,507.8884,243.5966,228.7877
1038,22.73377,70.69444,403.678,360.756,421.5365,423.892,428.8702,365.9655,242.2834,414.1906,409.3268,393.3653
1039,22.73377,70.77406,523.9964,442.9026,522.7338,522.7338,522.7338,442.9026,314.3159,523.9964,564.6164,500.2253
1040,22.73377,70.85369,308.0441,271.4248,317.2029,317.2029,317.2029,271.4248,180.9631,308.0441,276.2394,277.6467
1041,22.73377,70.93331,82.25088,75.70353,85.92806,85.92806,85.92806,75.70353,48.33949,82.25088,88.70552,90.0721
1042,22.73377,71.01294,190.454,171.0965,201.0941,201.0941,201.0941,171.0965,110.4861,190.454,190.1908,173.5526
1043,22.73377,71.09256,121.371,112.4362,119.0239,126.1651,125.7952,111.9403,69.94566,121.7584,110.3089,113.5898
1044,22.73377,71.17219,114.301,125.5012,57.08055,93.21439,115.2907,121.8098,80.49046,129.9937,113.5215,90.61215
1045,22.73377,71.25181,137.5325,129.5843,58.87474,140.858,130.0326,143.9776,125.3538,164.545,152.1301,135.654
1046,22.73377,71.33144,175.174,173.5157,68.7957,173.338,151.3265,164.3557,117.3915,181.2195,193.0598,149.7305
1047,22.73377,71.41106,161.0346,169.8008,73.59848,148.8769,158.2581,174.1042,139.9931,188.7706,193.3792,159.5952
1048,22.73377,71.49069,124.1863,145.8583,70.96568,104.8792,133.1622,141.0934,168.6015,159.1463,174.1918,176.6072
1049,22.73377,71.57031,200.2922,252.2105,109.2993,171.1019,238.2355,252.0837,212.1492,273.7763,219.1245,193.9705
1050,22.73377,71.64994,167.2733,191.6097,73.4277,110.4388,167.9437,178.7645,140.0716,198.8694,218.1764,162.723
1051,22.73377,71.72956,305.5249,378.054,174.9131,291.9669,360.8262,370.5484,311.2661,401.091,269.4446,287.9884
1052,22.73377,71.80919,129.9715,167.6105,72.56857,122.0599,161.0582,168.1849,132.667,182.2983,182.5217,152.9739
1053,22.73377,71.88882,276.802,334.934,120.094,282.463,296.7371,319.0906,244.7955,326.1159,243.1667,239.3763
1054,22.73377,71.96844,192.355,217.6292,81.0305,192.8248,190.3668,209.7417,170.4222,206.9082,204.6238,176.3362
1055,22.73377,72.04807,22.62476,21.54748,11.9378,20.65511,19.37943,21.818,17.67695,22.2375,18.55819,17.66966
1056,22.73377,72.12769,148.7056,113.5208,94.95051,122.3328,102.1147,125.3996,99.36002,112.9899,112.1129,117.956
1057,22.73377,72.20732,210.9139,158.9284,142.3405,169.2003,134.7244,187.2941,139.3804,136.1756,132.3109,140.0241
